game_id,game_date,game_time_utc,game_date_est,game_code,arena_name,arena_city,arena_state,home_team,away_team,home_score_sched,away_score_sched,espn_event_id,espn_game_name,espn_start,odds_provider_id,odds_provider_name,market_details,market_over_under_current,market_spread_current,market_home_ml_current,market_away_ml_current,market_home_spread_close,market_away_spread_close,market_home_spread_open,market_away_spread_open,market_total_close,market_total_open,market_total_current,market_home_ml_close,market_away_ml_close,market_home_implied_prob_close_raw,market_away_implied_prob_close_raw,market_home_implied_prob_close,market_away_implied_prob_close
0022500386,12/20/2025 00:00:00,2025-12-20 22:00:00+00:00,20251220,20251220/HOUDEN,Ball Arena,Denver,CO,DEN,HOU,101,115,401810241,Houston Rockets at Denver Nuggets,2025-12-20T22:00Z,100,Draft Kings,HOU -1.5,235.5,1.5,102.0,-122.0,1.5,-1.5,-1.5,1.5,235.5,235.5,235.5,102.0,-122.0,0.49504950495049505,0.5495495495495496,0.4739134147382802,0.5260865852617197
0022500387,12/20/2025 00:00:00,2025-12-21 00:00:00+00:00,20251220,20251220/DALPHI,Xfinity Mobile Arena,Philadelphia,PA,PHI,DAL,121,114,401810242,Dallas Mavericks at Philadelphia 76ers,2025-12-21T00:00Z,100,Draft Kings,PHI -1.5,226.5,-1.5,-120.0,100.0,-1.5,1.5,-2.5,2.5,226.5,227.5,226.5,-120.0,,0.5454545454545454,0.5,0.5217391304347826,0.4782608695652174
0022500388,12/20/2025 00:00:00,2025-12-21 00:00:00+00:00,20251220,20251220/BOSTOR,Scotiabank Arena,Toronto,ON,TOR,BOS,96,112,401810243,Boston Celtics at Toronto Raptors,2025-12-21T00:00Z,100,Draft Kings,TOR -1.5,221.5,-1.5,-122.0,102.0,-1.5,1.5,2.5,-2.5,221.5,225.5,221.5,-122.0,102.0,0.5495495495495496,0.49504950495049505,0.5260865852617197,0.4739134147382802
0022500389,12/20/2025 00:00:00,2025-12-21 00:00:00+00:00,20251220,20251220/INDNOP,Smoothie King Center,New Orleans,LA,NOP,IND,128,109,401810244,Indiana Pacers at New Orleans Pelicans,2025-12-21T00:00Z,100,Draft Kings,NO -2.5,235.5,-2.5,-130.0,110.0,-2.5,2.5,-2.5,2.5,235.5,232.5,235.5,-130.0,110.0,0.5652173913043478,0.47619047619047616,0.5427435387673957,0.4572564612326044
0022500390,12/20/2025 00:00:00,2025-12-21 00:30:00+00:00,20251220,20251220/CHADET,Little Caesars Arena,Detroit,MI,DET,CHA,112,86,401810245,Charlotte Hornets at Detroit Pistons,2025-12-21T00:30Z,100,Draft Kings,DET -10.5,234.5,-10.5,-500.0,380.0,-10.5,10.5,-9.5,9.5,234.5,233.5,234.5,-500.0,380.0,0.8333333333333334,0.20833333333333334,0.7999999999999999,0.19999999999999998
0022500391,12/20/2025 00:00:00,2025-12-21 01:00:00+00:00,20251220,20251220/WASMEM,FedExForum,Memphis,TN,MEM,WAS,122,130,401810246,Washington Wizards at Memphis Grizzlies,2025-12-21T01:00Z,100,Draft Kings,MEM -12.5,233.5,-12.5,-600.0,440.0,-12.5,12.5,-10.5,10.5,233.5,236.5,233.5,-600.0,440.0,0.8571428571428571,0.18518518518518517,0.8223350253807106,0.17766497461928932
0022500392,12/20/2025 00:00:00,2025-12-21 01:30:00+00:00,20251220,20251220/PHXGSW,Chase Center,San Francisco,CA,GSW,PHX,119,116,401810247,Phoenix Suns at Golden State Warriors,2025-12-21T01:30Z,100,Draft Kings,GS -6.5,226.5,-6.5,-230.0,190.0,-6.5,6.5,-4.5,4.5,226.5,228.5,226.5,-230.0,190.0,0.696969696969697,0.3448275862068966,0.6690070210631895,0.33099297893681046
0022500393,12/20/2025 00:00:00,2025-12-21 02:30:00+00:00,20251220,20251220/ORLUTA,Delta Center,Salt Lake City,UT,UTA,ORL,127,128,401810248,Orlando Magic at Utah Jazz,2025-12-21T02:30Z,100,Draft Kings,ORL -7.5,240.5,7.5,245.0,-305.0,7.5,-7.5,7.5,-7.5,240.5,241.5,240.5,245.0,-305.0,0.2898550724637681,0.7530864197530864,0.27792074112197634,0.7220792588780237
0022500394,12/20/2025 00:00:00,2025-12-21 03:00:00+00:00,20251220,20251220/PORSAC,Golden 1 Center,Sacramento,CA,SAC,POR,93,98,401810249,Portland Trail Blazers at Sacramento Kings,2025-12-21T03:00Z,100,Draft Kings,POR -4.5,235.5,4.5,145.0,-175.0,4.5,-4.5,4.5,-4.5,235.5,239.5,235.5,145.0,-175.0,0.40816326530612246,0.6363636363636364,0.39076376554174075,0.6092362344582594
0022500395,12/20/2025 00:00:00,2025-12-21 03:30:00+00:00,20251220,20251220/LALLAC,Intuit Dome,Inglewood,CA,LAC,LAL,103,88,401810250,Los Angeles Lakers at LA Clippers,2025-12-21T03:30Z,100,Draft Kings,LAL -1.5,229.5,1.5,110.0,-130.0,1.5,-1.5,3.5,-3.5,229.5,229.5,229.5,110.0,-130.0,0.47619047619047616,0.5652173913043478,0.4572564612326044,0.5427435387673957
0022500396,12/21/2025 00:00:00,2025-12-21 20:30:00+00:00,20251221,20251221/CHIATL,State Farm Arena,Atlanta,GA,ATL,CHI,150,152,401810251,Chicago Bulls at Atlanta Hawks,2025-12-21T20:30Z,100,Draft Kings,ATL -4.5,248.5,-4.5,-175.0,145.0,-4.5,4.5,-4.5,4.5,248.5,245.5,248.5,-175.0,145.0,0.6363636363636364,0.40816326530612246,0.6092362344582594,0.39076376554174075
0022500397,12/21/2025 00:00:00,2025-12-21 23:00:00+00:00,20251221,20251221/TORBKN,Barclays Center,Brooklyn,NY,BKN,TOR,96,81,401810252,Toronto Raptors at Brooklyn Nets,2025-12-21T23:00Z,100,Draft Kings,TOR -3.5,216.5,3.5,130.0,-155.0,3.5,-3.5,4.5,-4.5,216.5,220.5,216.5,130.0,-155.0,0.43478260869565216,0.6078431372549019,0.4170073589533933,0.5829926410466066
0022500398,12/21/2025 00:00:00,2025-12-21 23:00:00+00:00,20251221,20251221/MIANYK,Madison Square Garden,New York,NY,NYK,MIA,132,125,401810253,Miami Heat at New York Knicks,2025-12-21T23:00Z,100,Draft Kings,NY -7.5,236.5,-7.5,-290.0,235.0,-7.5,7.5,-8.5,8.5,236.5,236.5,236.5,-290.0,235.0,0.7435897435897436,0.29850746268656714,0.7135512302607419,0.28644876973925815
0022500399,12/21/2025 00:00:00,2025-12-22 00:00:00+00:00,20251221,20251221/SASWAS,Capital One Arena,Washington,DC,WAS,SAS,113,124,401810254,San Antonio Spurs at Washington Wizards,2025-12-22T00:00Z,100,Draft Kings,SA -15.5,237.5,15.5,800.0,-1350.0,15.5,-15.5,15.5,-15.5,237.5,238.5,237.5,800.0,-1350.0,0.1111111111111111,0.9310344827586207,0.10661764705882354,0.8933823529411765
0022500400,12/21/2025 00:00:00,2025-12-22 00:00:00+00:00,20251221,20251221/MILMIN,Target Center,Minneapolis,MN,MIN,MIL,103,100,401810255,Milwaukee Bucks at Minnesota Timberwolves,2025-12-22T00:00Z,100,Draft Kings,MIN -12.5,226.5,-12.5,-625.0,455.0,-12.5,12.5,-11.5,11.5,226.5,222.5,226.5,-625.0,455.0,0.8620689655172413,0.18018018018018017,0.827123695976155,0.17287630402384502
0022500401,12/21/2025 00:00:00,2025-12-22 03:00:00+00:00,20251221,20251221/HOUSAC,Golden 1 Center,Sacramento,CA,SAC,HOU,125,124,401810256,Houston Rockets at Sacramento Kings,2025-12-22T03:00Z,100,Draft Kings,HOU -12.5,222.5,12.5,455.0,-625.0,12.5,-12.5,12.5,-12.5,222.5,230.5,222.5,455.0,-625.0,0.18018018018018017,0.8620689655172413,0.17287630402384502,0.827123695976155
0022500402,12/22/2025 00:00:00,2025-12-23 00:00:00+00:00,20251222,20251222/CHACLE,Rocket Arena,Cleveland,OH,CLE,CHA,139,132,401810257,Charlotte Hornets at Cleveland Cavaliers,2025-12-23T00:00Z,100,Draft Kings,CLE -9.5,239.5,-9.5,-375.0,295.0,-9.5,9.5,-9.5,9.5,239.5,236.5,239.5,-375.0,295.0,0.7894736842105263,0.25316455696202533,0.7571884984025559,0.2428115015974441
0022500403,12/22/2025 00:00:00,2025-12-23 00:30:00+00:00,20251222,20251222/INDBOS,TD Garden,Boston,MA,BOS,IND,103,95,401810258,Indiana Pacers at Boston Celtics,2025-12-23T00:30Z,100,Draft Kings,BOS -11.5,225.5,-11.5,-600.0,440.0,-11.5,11.5,-9.5,9.5,225.5,226.5,225.5,-600.0,440.0,0.8571428571428571,0.18518518518518517,0.8223350253807106,0.17766497461928932
0022500404,12/22/2025 00:00:00,2025-12-23 01:00:00+00:00,20251222,20251222/DALNOP,Smoothie King Center,New Orleans,LA,NOP,DAL,119,113,401810259,Dallas Mavericks at New Orleans Pelicans,2025-12-23T01:00Z,100,Draft Kings,DAL -1.5,241.5,1.5,-108.0,-112.0,1.5,-1.5,-1.5,1.5,241.5,236.5,241.5,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.4956702459300312,0.5043297540699688
0022500405,12/22/2025 00:00:00,2025-12-23 02:00:00+00:00,20251222,20251222/UTADEN,Ball Arena,Denver,CO,DEN,UTA,135,112,401810260,Utah Jazz at Denver Nuggets,2025-12-23T02:00Z,100,Draft Kings,DEN -12.5,251.5,-12.5,-675.0,490.0,-12.5,12.5,-15.5,15.5,251.5,245.5,251.5,-675.0,490.0,0.8709677419354839,0.1694915254237288,0.8370993168681029,0.16290068313189698
0022500406,12/22/2025 00:00:00,2025-12-23 02:30:00+00:00,20251222,20251222/MEMOKC,Paycom Center,Oklahoma City,OK,OKC,MEM,119,103,401810261,Memphis Grizzlies at Oklahoma City Thunder,2025-12-23T02:30Z,100,Draft Kings,OKC -15.5,234.5,-15.5,-1200.0,750.0,-15.5,15.5,-16.5,16.5,234.5,226.5,234.5,-1200.0,750.0,0.9230769230769231,0.11764705882352941,0.8869565217391304,0.11304347826086955
0022500407,12/22/2025 00:00:00,2025-12-23 03:00:00+00:00,20251222,20251222/ORLGSW,Chase Center,San Francisco,CA,GSW,ORL,120,97,401810262,Orlando Magic at Golden State Warriors,2025-12-23T03:00Z,100,Draft Kings,GS -6.5,228.5,-6.5,-230.0,190.0,-6.5,6.5,-4.5,4.5,228.5,228.5,228.5,-230.0,190.0,0.696969696969697,0.3448275862068966,0.6690070210631895,0.33099297893681046
0022500408,12/22/2025 00:00:00,2025-12-23 03:00:00+00:00,20251222,20251222/DETPOR,Moda Center,Portland,OR,POR,DET,102,110,401810263,Detroit Pistons at Portland Trail Blazers,2025-12-23T03:00Z,100,Draft Kings,DET -6.5,234.5,6.5,200.0,-245.0,6.5,-6.5,5.5,-5.5,234.5,235.5,234.5,200.0,-245.0,0.3333333333333333,0.7101449275362319,0.3194444444444444,0.6805555555555556
0022500409,12/23/2025 00:00:00,2025-12-24 00:00:00+00:00,20251223,20251223/WASCHA,Spectrum Center,Charlotte,NC,CHA,WAS,126,109,401810264,Washington Wizards at Charlotte Hornets,2025-12-24T00:00Z,100,Draft Kings,CHA -6.5,239.5,-6.5,-250.0,205.0,-6.5,6.5,-6.5,6.5,239.5,234.5,239.5,-250.0,205.0,0.7142857142857143,0.32786885245901637,0.6853932584269663,0.31460674157303364
0022500410,12/23/2025 00:00:00,2025-12-24 00:00:00+00:00,20251223,20251223/BKNPHI,Xfinity Mobile Arena,Philadelphia,PA,PHI,BKN,106,114,401810265,Brooklyn Nets at Philadelphia 76ers,2025-12-24T00:00Z,100,Draft Kings,PHI -9.5,219.5,-9.5,-395.0,310.0,-9.5,9.5,-10.5,10.5,219.5,221.5,219.5,-395.0,310.0,0.797979797979798,0.24390243902439024,0.7659021045164341,0.23409789548356585
0022500411,12/23/2025 00:00:00,2025-12-24 00:30:00+00:00,20251223,20251223/CHIATL,State Farm Arena,Atlanta,GA,ATL,CHI,123,126,401810266,Chicago Bulls at Atlanta Hawks,2025-12-24T00:30Z,100,Draft Kings,ATL -3.5,254.5,-3.5,-148.0,124.0,-3.5,3.5,-4.5,4.5,254.5,254.5,254.5,-148.0,124.0,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.42794036443953615
0022500412,12/23/2025 00:00:00,2025-12-24 00:30:00+00:00,20251223,20251223/NOPCLE,Rocket Arena,Cleveland,OH,CLE,NOP,141,118,401810267,New Orleans Pelicans at Cleveland Cavaliers,2025-12-24T00:30Z,100,Draft Kings,CLE -9.5,248.5,-9.5,-425.0,330.0,-9.5,9.5,-9.5,9.5,248.5,236.5,248.5,-425.0,330.0,0.8095238095238095,0.23255813953488372,0.7768331562167907,0.22316684378320936
0022500413,12/23/2025 00:00:00,2025-12-24 00:30:00+00:00,20251223,20251223/MILIND,Gainbridge Fieldhouse,Indianapolis,IN,IND,MIL,94,111,401810268,Milwaukee Bucks at Indiana Pacers,2025-12-24T00:30Z,100,Draft Kings,MIL -1.5,216.5,1.5,-108.0,-112.0,1.5,-1.5,-1.5,1.5,216.5,197.5,216.5,-108.0,-112.0,0.5192307692307693,0.5283018867924528,0.4956702459300312,0.5043297540699688
0022500414,12/23/2025 00:00:00,2025-12-24 00:30:00+00:00,20251223,20251223/TORMIA,Kaseya Center,Miami,FL,MIA,TOR,91,112,401810269,Toronto Raptors at Miami Heat,2025-12-24T00:30Z,100,Draft Kings,MIA -5.5,227.5,-5.5,-218.0,180.0,-5.5,5.5,-4.5,4.5,227.5,228.5,227.5,-218.0,180.0,0.6855345911949685,0.35714285714285715,0.6574752261956054,0.34252477380439467
0022500415,12/23/2025 00:00:00,2025-12-24 01:00:00+00:00,20251223,20251223/DENDAL,American Airlines Center,Dallas,TX,DAL,DEN,131,130,401810270,Denver Nuggets at Dallas Mavericks,2025-12-24T01:00Z,100,Draft Kings,DEN -6.5,236.5,6.5,200.0,-245.0,6.5,-6.5,6.5,-6.5,236.5,237.5,236.5,200.0,-245.0,0.3333333333333333,0.7101449275362319,0.3194444444444444,0.6805555555555556
0022500416,12/23/2025 00:00:00,2025-12-24 01:00:00+00:00,20251223,20251223/NYKMIN,Target Center,Minneapolis,MN,MIN,NYK,115,104,401810271,New York Knicks at Minnesota Timberwolves,2025-12-24T01:00Z,100,Draft Kings,MIN -7.5,230.5,-7.5,-278.0,225.0,-7.5,7.5,-6.5,6.5,230.5,224.5,230.5,-278.0,225.0,0.7354497354497355,0.3076923076923077,0.705033164260632,0.2949668357393679
0022500417,12/23/2025 00:00:00,2025-12-24 01:30:00+00:00,20251223,20251223/OKCSAS,Frost Bank Center,San Antonio,TX,SAS,OKC,130,110,401810272,Oklahoma City Thunder at San Antonio Spurs,2025-12-24T01:30Z,100,Draft Kings,OKC -6.5,236.5,6.5,190.0,-230.0,6.5,-6.5,6.5,-6.5,236.5,234.5,236.5,190.0,-230.0,0.3448275862068966,0.696969696969697,0.33099297893681046,0.6690070210631895
0022500418,12/23/2025 00:00:00,2025-12-24 02:00:00+00:00,20251223,20251223/LALPHX,Mortgage Matchup Center,Phoenix,AZ,PHX,LAL,132,108,401810273,Los Angeles Lakers at Phoenix Suns,2025-12-24T02:00Z,100,Draft Kings,PHX -3.5,226.5,-3.5,-148.0,124.0,-3.5,3.5,-4.5,4.5,226.5,224.5,226.5,-148.0,124.0,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.42794036443953615
0022500419,12/23/2025 00:00:00,2025-12-24 02:00:00+00:00,20251223,20251223/MEMUTA,Delta Center,Salt Lake City,UT,UTA,MEM,128,137,401810274,Memphis Grizzlies at Utah Jazz,2025-12-24T02:00Z,100,Draft Kings,MEM -4.5,242.5,4.5,145.0,-175.0,4.5,-4.5,2.5,-2.5,242.5,244.5,242.5,145.0,-175.0,0.40816326530612246,0.6363636363636364,0.39076376554174075,0.6092362344582594
0022500420,12/23/2025 00:00:00,2025-12-24 03:00:00+00:00,20251223,20251223/ORLPOR,Moda Center,Portland,OR,POR,ORL,106,110,401810275,Orlando Magic at Portland Trail Blazers,2025-12-24T03:00Z,100,Draft Kings,ORL -1.5,230.5,1.5,102.0,-122.0,1.5,-1.5,1.5,-1.5,230.5,234.5,230.5,102.0,-122.0,0.49504950495049505,0.5495495495495496,0.4739134147382802,0.5260865852617197
0022500421,12/23/2025 00:00:00,2025-12-24 03:00:00+00:00,20251223,20251223/DETSAC,Golden 1 Center,Sacramento,CA,SAC,DET,127,136,401810276,Detroit Pistons at Sacramento Kings,2025-12-24T03:00Z,100,Draft Kings,DET -9.5,225.5,9.5,330.0,-425.0,9.5,-9.5,8.5,-8.5,225.5,229.5,225.5,330.0,-425.0,0.23255813953488372,0.8095238095238095,0.22316684378320936,0.7768331562167907
0022500422,12/23/2025 00:00:00,2025-12-24 03:30:00+00:00,20251223,20251223/HOULAC,Intuit Dome,Inglewood,CA,LAC,HOU,128,108,401810277,Houston Rockets at LA Clippers,2025-12-24T03:30Z,100,Draft Kings,HOU -7.5,219.5,7.5,235.0,-290.0,7.5,-7.5,6.5,-6.5,219.5,221.5,219.5,235.0,-290.0,0.29850746268656714,0.7435897435897436,0.28644876973925815,0.7135512302607419
0022500009,12/25/2025 00:00:00,2025-12-25 17:00:00+00:00,20251225,20251225/CLENYK,Madison Square Garden,New York,NY,NYK,CLE,126,124,401809238,Cleveland Cavaliers at New York Knicks,2025-12-25T17:00Z,100,Draft Kings,NY -4.5,241.5,-4.5,-180.0,150.0,-4.5,4.5,-5.5,5.5,241.5,235.5,241.5,-180.0,150.0,0.6428571428571429,0.4,0.6164383561643836,0.3835616438356164
0022500010,12/25/2025 00:00:00,2025-12-25 19:30:00+00:00,20251225,20251225/SASOKC,Paycom Center,Oklahoma City,OK,OKC,SAS,102,117,401809239,San Antonio Spurs at Oklahoma City Thunder,2025-12-25T19:30Z,100,Draft Kings,OKC -10.5,234.5,-10.5,-355.0,280.0,-10.5,10.5,-10.5,10.5,234.5,232.5,234.5,-355.0,280.0,0.7802197802197802,0.2631578947368421,0.7477827050997783,0.2522172949002217
0022500011,12/25/2025 00:00:00,2025-12-25 22:00:00+00:00,20251225,20251225/DALGSW,Chase Center,San Francisco,CA,GSW,DAL,126,116,401809240,Dallas Mavericks at Golden State Warriors,2025-12-25T22:17Z,100,Draft Kings,GS -8.5,231.5,-8.5,-310.0,250.0,-8.5,8.5,-7.5,7.5,231.5,227.5,231.5,-310.0,250.0,0.7560975609756098,0.2857142857142857,0.725752508361204,0.27424749163879597
0022500012,12/25/2025 00:00:00,2025-12-26 01:00:00+00:00,20251225,20251225/HOULAL,Crypto.com Arena,Los Angeles,CA,LAL,HOU,96,119,401809241,Houston Rockets at Los Angeles Lakers,2025-12-26T01:00Z,100,Draft Kings,HOU -1.5,231.5,1.5,105.0,-125.0,1.5,-1.5,1.5,-1.5,231.5,231.5,231.5,105.0,-125.0,0.4878048780487805,0.5555555555555556,0.4675324675324675,0.5324675324675325
0022500013,12/25/2025 00:00:00,2025-12-26 03:30:00+00:00,20251225,20251225/MINDEN,Ball Arena,Denver,CO,DEN,MIN,142,138,401809242,Minnesota Timberwolves at Denver Nuggets,2025-12-26T03:30Z,100,Draft Kings,MIN -1.5,238.5,1.5,-105.0,-115.0,1.5,-1.5,-4.5,4.5,238.5,237.5,238.5,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.4891657638136511,0.5108342361863488
0022500423,12/26/2025 00:00:00,2025-12-27 00:00:00+00:00,20251226,20251226/MIAATL,State Farm Arena,Atlanta,GA,ATL,MIA,111,126,401810278,Miami Heat at Atlanta Hawks,2025-12-27T00:00Z,100,Draft Kings,ATL -2.5,250.5,-2.5,-148.0,124.0,-2.5,2.5,-4.5,4.5,250.5,242.5,250.5,-148.0,124.0,0.5967741935483871,0.44642857142857145,0.5720596355604638,0.42794036443953615
0022500424,12/26/2025 00:00:00,2025-12-27 00:00:00+00:00,20251226,20251226/CHAORL,Kia Center,Orlando,FL,ORL,CHA,105,120,401810279,Charlotte Hornets at Orlando Magic,2025-12-27T00:00Z,100,Draft Kings,ORL -5.5,227.5,-5.5,-230.0,190.0,-5.5,5.5,-5.5,5.5,227.5,231.5,227.5,-230.0,190.0,0.696969696969697,0.3448275862068966,0.6690070210631895,0.33099297893681046
0022500425,12/26/2025 00:00:00,2025-12-27 00:00:00+00:00,20251226,20251226/TORWAS,Capital One Arena,Washington,DC,WAS,TOR,138,117,401810280,Toronto Raptors at Washington Wizards,2025-12-27T00:00Z,100,Draft Kings,TOR -8.5,225.5,8.5,260.0,-325.0,8.5,-8.5,8.5,-8.5,225.5,228.5,225.5,260.0,-325.0,0.2777777777777778,0.7647058823529411,0.26645768025078376,0.7335423197492164
0022500426,12/26/2025 00:00:00,2025-12-27 00:00:00+00:00,20251226,20251226/BOSIND,Gainbridge Fieldhouse,Indianapolis,IN,IND,BOS,122,140,401810281,Boston Celtics at Indiana Pacers,2025-12-27T00:00Z,100,Draft Kings,BOS -8.5,222.5,8.5,270.0,-340.0,8.5,-8.5,6.5,-6.5,222.5,220.5,222.5,270.0,-340.0,0.2702702702702703,0.7727272727272727,0.2591283863368669,0.740871613663133
0022500427,12/26/2025 00:00:00,2025-12-27 00:30:00+00:00,20251226,20251226/PHICHI,United Center,Chicago,IL,CHI,PHI,109,102,401810282,Philadelphia 76ers at Chicago Bulls,2025-12-27T00:30Z,100,Draft Kings,PHI -1.5,241.5,1.5,105.0,-125.0,1.5,-1.5,-1.5,1.5,241.5,240.5,241.5,105.0,-125.0,0.4878048780487805,0.5555555555555556,0.4675324675324675,0.5324675324675325
0022500428,12/26/2025 00:00:00,2025-12-27 01:00:00+00:00,20251226,20251226/MILMEM,FedExForum,Memphis,TN,MEM,MIL,125,104,401810283,Milwaukee Bucks at Memphis Grizzlies,2025-12-27T01:00Z,100,Draft Kings,MEM -5.5,228.5,-5.5,-185.0,154.0,-5.5,5.5,-4.5,4.5,228.5,227.5,228.5,-185.0,154.0,0.6491228070175439,0.3937007874015748,0.6224665518611737,0.3775334481388264
0022500429,12/26/2025 00:00:00,2025-12-27 01:00:00+00:00,20251226,20251226/PHXNOP,Smoothie King Center,New Orleans,LA,NOP,PHX,108,115,401810284,Phoenix Suns at New Orleans Pelicans,2025-12-27T01:00Z,100,Draft Kings,PHX -5.5,241.5,5.5,164.0,-198.0,5.5,-5.5,3.5,-3.5,241.5,238.5,241.5,164.0,-198.0,0.3787878787878788,0.6644295302013423,0.3630958183058778,0.6369041816941223
0022500430,12/26/2025 00:00:00,2025-12-27 02:30:00+00:00,20251226,20251226/DETUTA,Delta Center,Salt Lake City,UT,UTA,DET,131,129,401810285,Detroit Pistons at Utah Jazz,2025-12-27T02:30Z,100,Draft Kings,DET -9.5,245.5,9.5,320.0,-410.0,9.5,-9.5,10.5,-10.5,245.5,243.5,245.5,320.0,-410.0,0.23809523809523808,0.803921568627451,0.22849462365591394,0.771505376344086
0022500431,12/26/2025 00:00:00,2025-12-27 03:00:00+00:00,20251226,20251226/LACPOR,Moda Center,Portland,OR,POR,LAC,103,119,401810286,LA Clippers at Portland Trail Blazers,2025-12-27T03:00Z,100,Draft Kings,LAC -2.5,227.5,2.5,110.0,-130.0,2.5,-2.5,1.5,-1.5,227.5,226.5,227.5,110.0,-130.0,0.47619047619047616,0.5652173913043478,0.4572564612326044,0.5427435387673957
0022500432,12/27/2025 00:00:00,2025-12-27 22:00:00+00:00,20251227,20251227/DALSAC,Golden 1 Center,Sacramento,CA,SAC,DAL,113,107,401810287,Dallas Mavericks at Sacramento Kings,2025-12-27T22:00Z,100,Draft Kings,DAL -2.5,233.5,2.5,120.0,-142.0,2.5,-2.5,2.5,-2.5,233.5,228.5,233.5,120.0,-142.0,0.45454545454545453,0.5867768595041323,0.43650793650793646,0.5634920634920635
0022500433,12/27/2025 00:00:00,2025-12-28 00:00:00+00:00,20251227,20251227/DENORL,Kia Center,Orlando,FL,ORL,DEN,127,126,401810288,Denver Nuggets at Orlando Magic,2025-12-28T00:00Z,100,Draft Kings,DEN -3.5,235.5,3.5,142.0,-170.0,3.5,-3.5,4.5,-4.5,235.5,237.5,235.5,142.0,-170.0,0.4132231404958678,0.6296296296296297,0.3962430290578221,0.6037569709421778
0022500434,12/27/2025 00:00:00,2025-12-28 00:00:00+00:00,20251227,20251227/PHXNOP,Smoothie King Center,New Orleans,LA,NOP,PHX,114,123,401810289,Phoenix Suns at New Orleans Pelicans,2025-12-28T00:00Z,100,Draft Kings,PHX -4.5,241.5,4.5,154.0,-185.0,4.5,-4.5,5.5,-5.5,241.5,238.5,241.5,154.0,-185.0,0.3937007874015748,0.6491228070175439,0.3775334481388264,0.6224665518611737
0022500435,12/27/2025 00:00:00,2025-12-28 01:00:00+00:00,20251227,20251227/NYKATL,State Farm Arena,Atlanta,GA,ATL,NYK,125,128,401810290,New York Knicks at Atlanta Hawks,2025-12-28T01:00Z,100,Draft Kings,NY -5.5,244.5,5.5,185.0,-225.0,5.5,-5.5,4.5,-4.5,244.5,244.5,244.5,185.0,-225.0,0.3508771929824561,0.6923076923076923,0.33635187580853815,0.6636481241914618
0022500436,12/27/2025 00:00:00,2025-12-28 01:00:00+00:00,20251227,20251227/INDMIA,Kaseya Center,Miami,FL,MIA,IND,142,116,401810291,Indiana Pacers at Miami Heat,2025-12-28T01:00Z,100,Draft Kings,MIA -6.5,233.5,-6.5,-270.0,220.0,-6.5,6.5,-8.5,8.5,233.5,230.5,233.5,-270.0,220.0,0.7297297297297297,0.3125,0.7001620745542949,0.299837925445705
0022500437,12/27/2025 00:00:00,2025-12-28 01:00:00+00:00,20251227,20251227/MILCHI,United Center,Chicago,IL,CHI,MIL,103,112,401810292,Milwaukee Bucks at Chicago Bulls,2025-12-28T01:00Z,100,Draft Kings,CHI -2.5,233.5,-2.5,-125.0,105.0,-2.5,2.5,-6.5,6.5,233.5,235.5,233.5,-125.0,105.0,0.5555555555555556,0.4878048780487805,0.5324675324675325,0.4675324675324675
0022500438,12/27/2025 00:00:00,2025-12-28 01:00:00+00:00,20251227,20251227/CLEHOU,Toyota Center,Houston,TX,HOU,CLE,117,100,401810293,Cleveland Cavaliers at Houston Rockets,2025-12-28T01:00Z,100,Draft Kings,HOU -2.5,231.5,-2.5,-135.0,114.0,-2.5,2.5,-5.5,5.5,231.5,235.5,231.5,-135.0,114.0,0.574468085106383,0.4672897196261682,0.551441114716549,0.448558885283451
0022500439,12/27/2025 00:00:00,2025-12-28 01:00:00+00:00,20251227,20251227/BKNMIN,Target Center,Minneapolis,MN,MIN,BKN,107,123,401810294,Brooklyn Nets at Minnesota Timberwolves,2025-12-28T01:00Z,100,Draft Kings,MIN -12.5,224.5,-12.5,-650.0,470.0,-12.5,12.5,-9.5,9.5,224.5,224.5,224.5,-650.0,470.0,0.8666666666666667,0.17543859649122806,0.8316498316498315,0.16835016835016833
0022500440,12/27/2025 00:00:00,2025-12-28 01:00:00+00:00,20251227,20251227/UTASAS,Frost Bank Center,San Antonio,TX,SAS,UTA,114,127,401810295,Utah Jazz at San Antonio Spurs,2025-12-28T01:00Z,100,Draft Kings,SA -14.5,244.5,-14.5,-800.0,550.0,-14.5,14.5,-16.5,16.5,244.5,245.5,244.5,-800.0,550.0,0.8888888888888888,0.15384615384615385,0.8524590163934427,0.1475409836065574
0022500441,12/28/2025 00:00:00,2025-12-28 20:30:00+00:00,20251228,20251228/GSWTOR,Scotiabank Arena,Toronto,ON,TOR,GSW,141,127,401810296,Golden State Warriors at Toronto Raptors,2025-12-28T20:30Z,100,Draft Kings,GS -4.5,227.5,4.5,150.0,-180.0,4.5,-4.5,3.5,-3.5,227.5,226.5,227.5,150.0,-180.0,0.4,0.6428571428571429,0.3835616438356164,0.6164383561643836
