game_date,bref_id,team,opponent,player_name,is_home
2021-11-29,202111290MIA,DEN,MIA,Aaron Gordon,False
2021-11-29,202111290MIA,DEN,MIA,Will Barton,False
2021-11-29,202111290MIA,DEN,MIA,Nikola JokiÄ,False
2021-11-29,202111290MIA,DEN,MIA,Jeff Green,False
2021-11-29,202111290MIA,DEN,MIA,Monte Morris,False
2021-11-29,202111290MIN,MIN,IND,Anthony Edwards,True
2021-11-29,202111290MIN,MIN,IND,D'Angelo Russell,True
2021-11-29,202111290MIN,MIN,IND,Josh Okogie,True
2021-11-29,202111290MIN,MIN,IND,Karl-Anthony Towns,True
2021-11-29,202111290MIN,MIN,IND,Taurean Prince,True
2021-11-29,202111290MIN,IND,MIN,Malcolm Brogdon,False
2021-11-29,202111290MIN,IND,MIN,Justin Holiday,False
2021-11-29,202111290MIN,IND,MIN,Domantas Sabonis,False
2021-11-29,202111290MIN,IND,MIN,T.J. McConnell,False
2021-11-29,202111290MIN,IND,MIN,Caris LeVert,False
2021-11-29,202111290PHI,PHI,ORL,Tobias Harris,True
2021-11-29,202111290PHI,PHI,ORL,Seth Curry,True
2021-11-29,202111290PHI,PHI,ORL,Tyrese Maxey,True
2021-11-29,202111290PHI,PHI,ORL,Joel Embiid,True
2021-11-29,202111290PHI,PHI,ORL,Danny Green,True
2021-11-29,202111290PHI,ORL,PHI,Franz Wagner,False
2021-11-29,202111290PHI,ORL,PHI,Mo Bamba,False
2021-11-29,202111290PHI,ORL,PHI,Wendell Carter Jr.,False
2021-11-29,202111290PHI,ORL,PHI,Gary Harris,False
2021-11-29,202111290PHI,ORL,PHI,Jalen Suggs,False
2021-11-29,202111290SAS,SAS,WAS,Keldon Johnson,True
2021-11-29,202111290SAS,SAS,WAS,Dejounte Murray,True
2021-11-29,202111290SAS,SAS,WAS,Derrick White,True
2021-11-29,202111290SAS,SAS,WAS,Jakob Poeltl,True
2021-11-29,202111290SAS,SAS,WAS,Keita Bates-Diop,True
2021-11-29,202111290SAS,WAS,SAS,Bradley Beal,False
2021-11-29,202111290SAS,WAS,SAS,Kyle Kuzma,False
2021-11-29,202111290SAS,WAS,SAS,Spencer Dinwiddie,False
2021-11-29,202111290SAS,WAS,SAS,Kentavious Caldwell-Pope,False
2021-11-29,202111290SAS,WAS,SAS,Daniel Gafford,False
2021-11-29,202111290UTA,UTA,POR,Donovan Mitchell,True
2021-11-29,202111290UTA,UTA,POR,Bojan BogdanoviÄ,True
2021-11-29,202111290UTA,UTA,POR,Rudy Gobert,True
2021-11-29,202111290UTA,UTA,POR,Joe Ingles,True
2021-11-29,202111290UTA,UTA,POR,Mike Conley,True
2021-11-29,202111290UTA,POR,UTA,CJ McCollum,False
2021-11-29,202111290UTA,POR,UTA,Damian Lillard,False
2021-11-29,202111290UTA,POR,UTA,Jusuf NurkiÄ,False
2021-11-29,202111290UTA,POR,UTA,Robert Covington,False
2021-11-29,202111290UTA,POR,UTA,Tony Snell,False
2021-11-30,202111300BRK,BKN,NYK,Kevin Durant,True
2021-11-30,202111300BRK,BKN,NYK,James Harden,True
2021-11-30,202111300BRK,BKN,NYK,LaMarcus Aldridge,True
2021-11-30,202111300BRK,BKN,NYK,DeAndre' Bembry,True
2021-11-30,202111300BRK,BKN,NYK,Patty Mills,True
2021-11-30,202111300BRK,NYK,BKN,Julius Randle,False
2021-11-30,202111300BRK,NYK,BKN,Alec Burks,False
2021-11-30,202111300BRK,NYK,BKN,Mitchell Robinson,False
2021-11-30,202111300BRK,NYK,BKN,Evan Fournier,False
2021-11-30,202111300BRK,NYK,BKN,RJ Barrett,False
2021-11-30,202111300PHO,PHX,GSW,Mikal Bridges,True
2021-11-30,202111300PHO,PHX,GSW,Chris Paul,True
2021-11-30,202111300PHO,PHX,GSW,Deandre Ayton,True
2021-11-30,202111300PHO,PHX,GSW,Jae Crowder,True
2021-11-30,202111300PHO,PHX,GSW,Devin Booker,True
2021-11-30,202111300PHO,GSW,PHX,Stephen Curry,False
2021-11-30,202111300PHO,GSW,PHX,Jordan Poole,False
2021-11-30,202111300PHO,GSW,PHX,Andrew Wiggins,False
2021-11-30,202111300PHO,GSW,PHX,Draymond Green,False
2021-11-30,202111300PHO,GSW,PHX,Kevon Looney,False
2021-11-30,202111300POR,POR,DET,CJ McCollum,True
2021-11-30,202111300POR,POR,DET,Anfernee Simons,True
2021-11-30,202111300POR,POR,DET,Jusuf NurkiÄ,True
2021-11-30,202111300POR,POR,DET,Tony Snell,True
2021-11-30,202111300POR,POR,DET,Robert Covington,True
2021-11-30,202111300POR,DET,POR,Jerami Grant,False
2021-11-30,202111300POR,DET,POR,Cade Cunningham,False
2021-11-30,202111300POR,DET,POR,Isaiah Stewart,False
2021-11-30,202111300POR,DET,POR,Killian Hayes,False
2021-11-30,202111300POR,DET,POR,Saddiq Bey,False
2021-11-30,202111300SAC,SAC,LAL,De'Aaron Fox,True
2021-11-30,202111300SAC,SAC,LAL,Chimezie Metu,True
2021-11-30,202111300SAC,SAC,LAL,Richaun Holmes,True
2021-11-30,202111300SAC,SAC,LAL,Tyrese Haliburton,True
2021-11-30,202111300SAC,SAC,LAL,Terence Davis,True
2021-11-30,202111300SAC,LAL,SAC,Anthony Davis,False
2021-11-30,202111300SAC,LAL,SAC,Russell Westbrook,False
2021-11-30,202111300SAC,LAL,SAC,Wayne Ellington,False
2021-11-30,202111300SAC,LAL,SAC,Talen Horton-Tucker,False
2021-11-30,202111300SAC,LAL,SAC,DeAndre Jordan,False
2021-11-30,202111300TOR,TOR,MEM,Fred VanVleet,True
2021-11-30,202111300TOR,TOR,MEM,Scottie Barnes,True
2021-11-30,202111300TOR,TOR,MEM,Pascal Siakam,True
2021-11-30,202111300TOR,TOR,MEM,Precious Achiuwa,True
2021-11-30,202111300TOR,TOR,MEM,Svi Mykhailiuk,True
2021-11-30,202111300TOR,MEM,TOR,Tyus Jones,False
2021-11-30,202111300TOR,MEM,TOR,Jaren Jackson Jr.,False
2021-11-30,202111300TOR,MEM,TOR,Dillon Brooks,False
2021-11-30,202111300TOR,MEM,TOR,Desmond Bane,False
2021-11-30,202111300TOR,MEM,TOR,Steven Adams,False
2021-12-01,202112010BOS,BOS,PHI,Jayson Tatum,True
2021-12-01,202112010BOS,BOS,PHI,Jaylen Brown,True
2021-12-01,202112010BOS,BOS,PHI,Marcus Smart,True
2021-12-01,202112010BOS,BOS,PHI,Al Horford,True
2021-12-01,202112010BOS,BOS,PHI,Robert Williams,True
2021-12-01,202112010BOS,PHI,BOS,Seth Curry,False
2021-12-01,202112010BOS,PHI,BOS,Joel Embiid,False
2021-12-01,202112010BOS,PHI,BOS,Tyrese Maxey,False
2021-12-01,202112010BOS,PHI,BOS,Tobias Harris,False
2021-12-01,202112010BOS,PHI,BOS,Danny Green,False
2021-12-01,202112010IND,IND,ATL,Domantas Sabonis,True
2021-12-01,202112010IND,IND,ATL,Malcolm Brogdon,True
2021-12-01,202112010IND,IND,ATL,Chris Duarte,True
2021-12-01,202112010IND,IND,ATL,Myles Turner,True
2021-12-01,202112010IND,IND,ATL,Caris LeVert,True
2021-12-01,202112010IND,ATL,IND,Trae Young,False
2021-12-01,202112010IND,ATL,IND,Kevin Huerter,False
2021-12-01,202112010IND,ATL,IND,John Collins,False
2021-12-01,202112010IND,ATL,IND,Clint Capela,False
2021-12-01,202112010IND,ATL,IND,TimothÃ© Luwawu-Cabarrot,False
2021-12-01,202112010LAC,LAC,SAC,Reggie Jackson,True
2021-12-01,202112010LAC,LAC,SAC,Ivica Zubac,True
2021-12-01,202112010LAC,LAC,SAC,Marcus Morris,True
2021-12-01,202112010LAC,LAC,SAC,Eric Bledsoe,True
2021-12-01,202112010LAC,LAC,SAC,Serge Ibaka,True
2021-12-01,202112010LAC,SAC,LAC,Tyrese Haliburton,False
2021-12-01,202112010LAC,SAC,LAC,De'Aaron Fox,False
2021-12-01,202112010LAC,SAC,LAC,Richaun Holmes,False
2021-12-01,202112010LAC,SAC,LAC,Terence Davis,False
2021-12-01,202112010LAC,SAC,LAC,Chimezie Metu,False
2021-12-01,202112010MIA,MIA,CLE,Tyler Herro,True
2021-12-01,202112010MIA,MIA,CLE,Dewayne Dedmon,True
2021-12-01,202112010MIA,MIA,CLE,Kyle Lowry,True
2021-12-01,202112010MIA,MIA,CLE,P.J. Tucker,True
2021-12-01,202112010MIA,MIA,CLE,Duncan Robinson,True
2021-12-01,202112010MIA,CLE,MIA,Darius Garland,False
2021-12-01,202112010MIA,CLE,MIA,Evan Mobley,False
2021-12-01,202112010MIA,CLE,MIA,Jarrett Allen,False
2021-12-01,202112010MIA,CLE,MIA,Isaac Okoro,False
2021-12-01,202112010MIA,CLE,MIA,Lauri Markkanen,False
2021-12-01,202112010MIL,MIL,CHA,Jrue Holiday,True
2021-12-01,202112010MIL,MIL,CHA,Giannis Antetokounmpo,True
2021-12-01,202112010MIL,MIL,CHA,Khris Middleton,True
2021-12-01,202112010MIL,MIL,CHA,Grayson Allen,True
2021-12-01,202112010MIL,MIL,CHA,Bobby Portis,True
2021-12-01,202112010MIL,CHA,MIL,LaMelo Ball,False
2021-12-01,202112010MIL,CHA,MIL,Terry Rozier,False
2021-12-01,202112010MIL,CHA,MIL,P.J. Washington,False
2021-12-01,202112010MIL,CHA,MIL,Miles Bridges,False
2021-12-01,202112010MIL,CHA,MIL,Gordon Hayward,False
2021-12-01,202112010NOP,NOP,DAL,Brandon Ingram,True
2021-12-01,202112010NOP,NOP,DAL,Devonte' Graham,True
2021-12-01,202112010NOP,NOP,DAL,Herbert Jones,True
2021-12-01,202112010NOP,NOP,DAL,Jonas ValanÄiÅ«nas,True
2021-12-01,202112010NOP,NOP,DAL,Garrett Temple,True
2021-12-01,202112010NOP,DAL,NOP,Kristaps PorziÅÄ£is,False
2021-12-01,202112010NOP,DAL,NOP,Luka DonÄiÄ,False
2021-12-01,202112010NOP,DAL,NOP,Dorian Finney-Smith,False
2021-12-01,202112010NOP,DAL,NOP,Reggie Bullock,False
2021-12-01,202112010NOP,DAL,NOP,Dwight Powell,False
2021-12-01,202112010OKC,OKC,HOU,Shai Gilgeous-Alexander,True
2021-12-01,202112010OKC,OKC,HOU,Luguentz Dort,True
2021-12-01,202112010OKC,OKC,HOU,Jeremiah Robinson-Earl,True
2021-12-01,202112010OKC,OKC,HOU,Tre Mann,True
2021-12-01,202112010OKC,OKC,HOU,Darius Bazley,True
2021-12-01,202112010OKC,HOU,OKC,Garrison Mathews,False
2021-12-01,202112010OKC,HOU,OKC,Jae'Sean Tate,False
2021-12-01,202112010OKC,HOU,OKC,Eric Gordon,False
2021-12-01,202112010OKC,HOU,OKC,Kevin Porter Jr.,False
2021-12-01,202112010OKC,HOU,OKC,Christian Wood,False
2021-12-01,202112010ORL,ORL,DEN,Cole Anthony,True
2021-12-01,202112010ORL,ORL,DEN,Gary Harris,True
2021-12-01,202112010ORL,ORL,DEN,Franz Wagner,True
2021-12-01,202112010ORL,ORL,DEN,Wendell Carter Jr.,True
2021-12-01,202112010ORL,ORL,DEN,Mo Bamba,True
2021-12-01,202112010ORL,DEN,ORL,Aaron Gordon,False
2021-12-01,202112010ORL,DEN,ORL,Nikola JokiÄ,False
2021-12-01,202112010ORL,DEN,ORL,Monte Morris,False
2021-12-01,202112010ORL,DEN,ORL,Will Barton,False
2021-12-01,202112010ORL,DEN,ORL,Jeff Green,False
2021-12-01,202112010WAS,WAS,MIN,Bradley Beal,True
2021-12-01,202112010WAS,WAS,MIN,Kyle Kuzma,True
2021-12-01,202112010WAS,WAS,MIN,Spencer Dinwiddie,True
2021-12-01,202112010WAS,WAS,MIN,Kentavious Caldwell-Pope,True
2021-12-01,202112010WAS,WAS,MIN,Daniel Gafford,True
2021-12-01,202112010WAS,MIN,WAS,D'Angelo Russell,False
2021-12-01,202112010WAS,MIN,WAS,Anthony Edwards,False
2021-12-01,202112010WAS,MIN,WAS,Jarred Vanderbilt,False
2021-12-01,202112010WAS,MIN,WAS,Karl-Anthony Towns,False
2021-12-01,202112010WAS,MIN,WAS,Taurean Prince,False
2021-12-02,202112020MEM,MEM,OKC,Steven Adams,True
2021-12-02,202112020MEM,MEM,OKC,Tyus Jones,True
2021-12-02,202112020MEM,MEM,OKC,Jaren Jackson Jr.,True
2021-12-02,202112020MEM,MEM,OKC,Desmond Bane,True
2021-12-02,202112020MEM,MEM,OKC,Dillon Brooks,True
2021-12-02,202112020MEM,OKC,MEM,Ty Jerome,False
2021-12-02,202112020MEM,OKC,MEM,Tre Mann,False
2021-12-02,202112020MEM,OKC,MEM,Luguentz Dort,False
2021-12-02,202112020MEM,OKC,MEM,Jeremiah Robinson-Earl,False
2021-12-02,202112020MEM,OKC,MEM,Darius Bazley,False
2021-12-02,202112020NYK,NYK,CHI,Alec Burks,True
2021-12-02,202112020NYK,NYK,CHI,Julius Randle,True
2021-12-02,202112020NYK,NYK,CHI,Immanuel Quickley,True
2021-12-02,202112020NYK,NYK,CHI,Evan Fournier,True
2021-12-02,202112020NYK,NYK,CHI,Mitchell Robinson,True
2021-12-02,202112020NYK,CHI,NYK,DeMar DeRozan,False
2021-12-02,202112020NYK,CHI,NYK,Zach LaVine,False
2021-12-02,202112020NYK,CHI,NYK,Lonzo Ball,False
2021-12-02,202112020NYK,CHI,NYK,Nikola VuÄeviÄ,False
2021-12-02,202112020NYK,CHI,NYK,Javonte Green,False
2021-12-02,202112020PHO,PHX,DET,Mikal Bridges,True
2021-12-02,202112020PHO,PHX,DET,Chris Paul,True
2021-12-02,202112020PHO,PHX,DET,Deandre Ayton,True
2021-12-02,202112020PHO,PHX,DET,Landry Shamet,True
2021-12-02,202112020PHO,PHX,DET,Jae Crowder,True
2021-12-02,202112020PHO,DET,PHX,Jerami Grant,False
2021-12-02,202112020PHO,DET,PHX,Isaiah Stewart,False
2021-12-02,202112020PHO,DET,PHX,Killian Hayes,False
2021-12-02,202112020PHO,DET,PHX,Cade Cunningham,False
2021-12-02,202112020PHO,DET,PHX,Saddiq Bey,False
2021-12-02,202112020POR,POR,SAS,CJ McCollum,True
2021-12-02,202112020POR,POR,SAS,Norman Powell,True
2021-12-02,202112020POR,POR,SAS,Robert Covington,True
2021-12-02,202112020POR,POR,SAS,Jusuf NurkiÄ,True
2021-12-02,202112020POR,POR,SAS,Anfernee Simons,True
2021-12-02,202112020POR,SAS,POR,Dejounte Murray,False
2021-12-02,202112020POR,SAS,POR,Keldon Johnson,False
2021-12-02,202112020POR,SAS,POR,Derrick White,False
2021-12-02,202112020POR,SAS,POR,Jakob Poeltl,False
2021-12-02,202112020POR,SAS,POR,Doug McDermott,False
2021-12-02,202112020TOR,TOR,MIL,Scottie Barnes,True
2021-12-02,202112020TOR,TOR,MIL,Fred VanVleet,True
2021-12-02,202112020TOR,TOR,MIL,Pascal Siakam,True
2021-12-02,202112020TOR,TOR,MIL,Gary Trent Jr.,True
2021-12-02,202112020TOR,TOR,MIL,Precious Achiuwa,True
2021-12-02,202112020TOR,MIL,TOR,Jrue Holiday,False
2021-12-02,202112020TOR,MIL,TOR,Khris Middleton,False
2021-12-02,202112020TOR,MIL,TOR,Grayson Allen,False
2021-12-02,202112020TOR,MIL,TOR,Pat Connaughton,False
2021-12-02,202112020TOR,MIL,TOR,Bobby Portis,False
2021-12-03,202112030ATL,ATL,PHI,Trae Young,True
2021-12-03,202112030ATL,ATL,PHI,John Collins,True
2021-12-03,202112030ATL,ATL,PHI,Kevin Huerter,True
2021-12-03,202112030ATL,ATL,PHI,Clint Capela,True
2021-12-03,202112030ATL,ATL,PHI,TimothÃ© Luwawu-Cabarrot,True
2021-12-03,202112030ATL,PHI,ATL,Joel Embiid,False
2021-12-03,202112030ATL,PHI,ATL,Danny Green,False
2021-12-03,202112030ATL,PHI,ATL,Seth Curry,False
2021-12-03,202112030ATL,PHI,ATL,Tyrese Maxey,False
2021-12-03,202112030ATL,PHI,ATL,Georges Niang,False
2021-12-03,202112030BRK,BKN,MIN,Kevin Durant,True
2021-12-03,202112030BRK,BKN,MIN,James Harden,True
2021-12-03,202112030BRK,BKN,MIN,Patty Mills,True
2021-12-03,202112030BRK,BKN,MIN,LaMarcus Aldridge,True
2021-12-03,202112030BRK,BKN,MIN,DeAndre' Bembry,True
2021-12-03,202112030BRK,MIN,BKN,Anthony Edwards,False
2021-12-03,202112030BRK,MIN,BKN,Naz Reid,False
2021-12-03,202112030BRK,MIN,BKN,D'Angelo Russell,False
2021-12-03,202112030BRK,MIN,BKN,Jarred Vanderbilt,False
2021-12-03,202112030BRK,MIN,BKN,Taurean Prince,False
2021-12-03,202112030DAL,DAL,NOP,Luka DonÄiÄ,True
2021-12-03,202112030DAL,DAL,NOP,Dorian Finney-Smith,True
2021-12-03,202112030DAL,DAL,NOP,Maxi Kleber,True
2021-12-03,202112030DAL,DAL,NOP,Reggie Bullock,True
2021-12-03,202112030DAL,DAL,NOP,Dwight Powell,True
2021-12-03,202112030DAL,NOP,DAL,Brandon Ingram,False
2021-12-03,202112030DAL,NOP,DAL,Herbert Jones,False
2021-12-03,202112030DAL,NOP,DAL,Devonte' Graham,False
2021-12-03,202112030DAL,NOP,DAL,Jonas ValanÄiÅ«nas,False
2021-12-03,202112030DAL,NOP,DAL,Garrett Temple,False
2021-12-03,202112030GSW,GSW,PHX,Stephen Curry,True
2021-12-03,202112030GSW,GSW,PHX,Jordan Poole,True
2021-12-03,202112030GSW,GSW,PHX,Draymond Green,True
2021-12-03,202112030GSW,GSW,PHX,Andrew Wiggins,True
2021-12-03,202112030GSW,GSW,PHX,Kevon Looney,True
2021-12-03,202112030GSW,PHX,GSW,Chris Paul,False
2021-12-03,202112030GSW,PHX,GSW,Deandre Ayton,False
2021-12-03,202112030GSW,PHX,GSW,Jae Crowder,False
2021-12-03,202112030GSW,PHX,GSW,Mikal Bridges,False
2021-12-03,202112030GSW,PHX,GSW,Landry Shamet,False
2021-12-03,202112030HOU,HOU,ORL,Christian Wood,True
2021-12-03,202112030HOU,HOU,ORL,Eric Gordon,True
2021-12-03,202112030HOU,HOU,ORL,Garrison Mathews,True
2021-12-03,202112030HOU,HOU,ORL,Jae'Sean Tate,True
2021-12-03,202112030HOU,HOU,ORL,Kevin Porter Jr.,True
2021-12-03,202112030HOU,ORL,HOU,Cole Anthony,False
2021-12-03,202112030HOU,ORL,HOU,Franz Wagner,False
2021-12-03,202112030HOU,ORL,HOU,Wendell Carter Jr.,False
2021-12-03,202112030HOU,ORL,HOU,Gary Harris,False
2021-12-03,202112030HOU,ORL,HOU,Mo Bamba,False
2021-12-03,202112030IND,IND,MIA,Malcolm Brogdon,True
2021-12-03,202112030IND,IND,MIA,Caris LeVert,True
2021-12-03,202112030IND,IND,MIA,Chris Duarte,True
2021-12-03,202112030IND,IND,MIA,Myles Turner,True
2021-12-03,202112030IND,IND,MIA,Torrey Craig,True
2021-12-03,202112030IND,MIA,IND,Kyle Lowry,False
2021-12-03,202112030IND,MIA,IND,Tyler Herro,False
2021-12-03,202112030IND,MIA,IND,P.J. Tucker,False
2021-12-03,202112030IND,MIA,IND,Duncan Robinson,False
2021-12-03,202112030IND,MIA,IND,Dewayne Dedmon,False
2021-12-03,202112030LAL,LAL,LAC,Anthony Davis,True
2021-12-03,202112030LAL,LAL,LAC,LeBron James,True
2021-12-03,202112030LAL,LAL,LAC,Russell Westbrook,True
2021-12-03,202112030LAL,LAL,LAC,Talen Horton-Tucker,True
2021-12-03,202112030LAL,LAL,LAC,Dwight Howard,True
2021-12-03,202112030LAL,LAC,LAL,Paul George,False
2021-12-03,202112030LAL,LAC,LAL,Reggie Jackson,False
2021-12-03,202112030LAL,LAC,LAL,Marcus Morris,False
2021-12-03,202112030LAL,LAC,LAL,Serge Ibaka,False
2021-12-03,202112030LAL,LAC,LAL,Ivica Zubac,False
2021-12-03,202112030UTA,UTA,BOS,Rudy Gobert,True
2021-12-03,202112030UTA,UTA,BOS,Donovan Mitchell,True
2021-12-03,202112030UTA,UTA,BOS,Royce O'Neale,True
2021-12-03,202112030UTA,UTA,BOS,Mike Conley,True
2021-12-03,202112030UTA,UTA,BOS,Bojan BogdanoviÄ,True
2021-12-03,202112030UTA,BOS,UTA,Dennis SchrÃ¶der,False
2021-12-03,202112030UTA,BOS,UTA,Jayson Tatum,False
2021-12-03,202112030UTA,BOS,UTA,Marcus Smart,False
2021-12-03,202112030UTA,BOS,UTA,Al Horford,False
2021-12-03,202112030UTA,BOS,UTA,Robert Williams,False
2021-12-03,202112030WAS,WAS,CLE,Bradley Beal,True
2021-12-03,202112030WAS,WAS,CLE,Spencer Dinwiddie,True
2021-12-03,202112030WAS,WAS,CLE,Kyle Kuzma,True
2021-12-03,202112030WAS,WAS,CLE,Daniel Gafford,True
2021-12-03,202112030WAS,WAS,CLE,Kentavious Caldwell-Pope,True
2021-12-03,202112030WAS,CLE,WAS,Jarrett Allen,False
2021-12-03,202112030WAS,CLE,WAS,Lauri Markkanen,False
2021-12-03,202112030WAS,CLE,WAS,Evan Mobley,False
2021-12-03,202112030WAS,CLE,WAS,Darius Garland,False
2021-12-03,202112030WAS,CLE,WAS,Isaac Okoro,False
2021-12-04,202112040BRK,BKN,CHI,James Harden,True
2021-12-04,202112040BRK,BKN,CHI,Kevin Durant,True
2021-12-04,202112040BRK,BKN,CHI,Patty Mills,True
2021-12-04,202112040BRK,BKN,CHI,LaMarcus Aldridge,True
2021-12-04,202112040BRK,BKN,CHI,DeAndre' Bembry,True
2021-12-04,202112040BRK,CHI,BKN,Lonzo Ball,False
2021-12-04,202112040BRK,CHI,BKN,DeMar DeRozan,False
2021-12-04,202112040BRK,CHI,BKN,Zach LaVine,False
2021-12-04,202112040BRK,CHI,BKN,Nikola VuÄeviÄ,False
2021-12-04,202112040BRK,CHI,BKN,Alex Caruso,False
2021-12-04,202112040DAL,DAL,MEM,Dorian Finney-Smith,True
2021-12-04,202112040DAL,DAL,MEM,Jalen Brunson,True
2021-12-04,202112040DAL,DAL,MEM,Maxi Kleber,True
2021-12-04,202112040DAL,DAL,MEM,Reggie Bullock,True
2021-12-04,202112040DAL,DAL,MEM,Dwight Powell,True
2021-12-04,202112040DAL,MEM,DAL,Tyus Jones,False
2021-12-04,202112040DAL,MEM,DAL,Desmond Bane,False
2021-12-04,202112040DAL,MEM,DAL,Dillon Brooks,False
2021-12-04,202112040DAL,MEM,DAL,Jaren Jackson Jr.,False
2021-12-04,202112040DAL,MEM,DAL,Steven Adams,False
2021-12-04,202112040GSW,GSW,SAS,Stephen Curry,True
2021-12-04,202112040GSW,GSW,SAS,Draymond Green,True
2021-12-04,202112040GSW,GSW,SAS,Andrew Wiggins,True
2021-12-04,202112040GSW,GSW,SAS,Jordan Poole,True
2021-12-04,202112040GSW,GSW,SAS,Kevon Looney,True
2021-12-04,202112040GSW,SAS,GSW,Keldon Johnson,False
2021-12-04,202112040GSW,SAS,GSW,Dejounte Murray,False
2021-12-04,202112040GSW,SAS,GSW,Derrick White,False
2021-12-04,202112040GSW,SAS,GSW,Jakob Poeltl,False
2021-12-04,202112040GSW,SAS,GSW,Doug McDermott,False
2021-12-04,202112040MIL,MIL,MIA,Jrue Holiday,True
2021-12-04,202112040MIL,MIL,MIA,Khris Middleton,True
2021-12-04,202112040MIL,MIL,MIA,Bobby Portis,True
2021-12-04,202112040MIL,MIL,MIA,Pat Connaughton,True
2021-12-04,202112040MIL,MIL,MIA,Sandro Mamukelashvili,True
2021-12-04,202112040MIL,MIA,MIL,Tyler Herro,False
2021-12-04,202112040MIL,MIA,MIL,Kyle Lowry,False
2021-12-04,202112040MIL,MIA,MIL,Duncan Robinson,False
2021-12-04,202112040MIL,MIA,MIL,Dewayne Dedmon,False
2021-12-04,202112040MIL,MIA,MIL,P.J. Tucker,False
2021-12-04,202112040NYK,NYK,DEN,Evan Fournier,True
2021-12-04,202112040NYK,NYK,DEN,Julius Randle,True
2021-12-04,202112040NYK,NYK,DEN,Alec Burks,True
2021-12-04,202112040NYK,NYK,DEN,RJ Barrett,True
2021-12-04,202112040NYK,NYK,DEN,Mitchell Robinson,True
2021-12-04,202112040NYK,DEN,NYK,Will Barton,False
2021-12-04,202112040NYK,DEN,NYK,Nikola JokiÄ,False
2021-12-04,202112040NYK,DEN,NYK,Monte Morris,False
2021-12-04,202112040NYK,DEN,NYK,Jeff Green,False
2021-12-04,202112040NYK,DEN,NYK,Aaron Gordon,False
2021-12-04,202112040POR,POR,BOS,Dennis Smith Jr.,True
2021-12-04,202112040POR,POR,BOS,CJ McCollum,True
2021-12-04,202112040POR,POR,BOS,Norman Powell,True
2021-12-04,202112040POR,POR,BOS,Robert Covington,True
2021-12-04,202112040POR,POR,BOS,Jusuf NurkiÄ,True
2021-12-04,202112040POR,BOS,POR,Grant Williams,False
2021-12-04,202112040POR,BOS,POR,Dennis SchrÃ¶der,False
2021-12-04,202112040POR,BOS,POR,Jayson Tatum,False
2021-12-04,202112040POR,BOS,POR,Marcus Smart,False
2021-12-04,202112040POR,BOS,POR,Robert Williams,False
2021-12-04,202112040SAC,SAC,LAC,Tyrese Haliburton,True
2021-12-04,202112040SAC,SAC,LAC,De'Aaron Fox,True
2021-12-04,202112040SAC,SAC,LAC,Terence Davis,True
2021-12-04,202112040SAC,SAC,LAC,Richaun Holmes,True
2021-12-04,202112040SAC,SAC,LAC,Chimezie Metu,True
2021-12-04,202112040SAC,LAC,SAC,Paul George,False
2021-12-04,202112040SAC,LAC,SAC,Marcus Morris,False
2021-12-04,202112040SAC,LAC,SAC,Reggie Jackson,False
2021-12-04,202112040SAC,LAC,SAC,Ivica Zubac,False
2021-12-04,202112040SAC,LAC,SAC,Serge Ibaka,False
2021-12-05,202112050ATL,ATL,CHA,TimothÃ© Luwawu-Cabarrot,True
2021-12-05,202112050ATL,ATL,CHA,John Collins,True
2021-12-05,202112050ATL,ATL,CHA,Trae Young,True
2021-12-05,202112050ATL,ATL,CHA,Kevin Huerter,True
2021-12-05,202112050ATL,ATL,CHA,Clint Capela,True
2021-12-05,202112050ATL,CHA,ATL,Miles Bridges,False
2021-12-05,202112050ATL,CHA,ATL,Kelly Oubre Jr.,False
2021-12-05,202112050ATL,CHA,ATL,Gordon Hayward,False
2021-12-05,202112050ATL,CHA,ATL,Ish Smith,False
2021-12-05,202112050ATL,CHA,ATL,Nick Richards,False
2021-12-05,202112050CLE,CLE,UTA,Evan Mobley,True
2021-12-05,202112050CLE,CLE,UTA,Lauri Markkanen,True
2021-12-05,202112050CLE,CLE,UTA,Darius Garland,True
2021-12-05,202112050CLE,CLE,UTA,Jarrett Allen,True
2021-12-05,202112050CLE,CLE,UTA,Isaac Okoro,True
2021-12-05,202112050CLE,UTA,CLE,Donovan Mitchell,False
2021-12-05,202112050CLE,UTA,CLE,Rudy Gobert,False
2021-12-05,202112050CLE,UTA,CLE,Royce O'Neale,False
2021-12-05,202112050CLE,UTA,CLE,Bojan BogdanoviÄ,False
2021-12-05,202112050CLE,UTA,CLE,Mike Conley,False
2021-12-05,202112050HOU,HOU,NOP,Eric Gordon,True
2021-12-05,202112050HOU,HOU,NOP,Jae'Sean Tate,True
2021-12-05,202112050HOU,HOU,NOP,Christian Wood,True
2021-12-05,202112050HOU,HOU,NOP,Garrison Mathews,True
2021-12-05,202112050HOU,HOU,NOP,Daniel Theis,True
2021-12-05,202112050HOU,NOP,HOU,Brandon Ingram,False
2021-12-05,202112050HOU,NOP,HOU,Devonte' Graham,False
2021-12-05,202112050HOU,NOP,HOU,Garrett Temple,False
2021-12-05,202112050HOU,NOP,HOU,Jonas ValanÄiÅ«nas,False
2021-12-05,202112050HOU,NOP,HOU,Herbert Jones,False
2021-12-05,202112050TOR,TOR,WAS,Scottie Barnes,True
2021-12-05,202112050TOR,TOR,WAS,Pascal Siakam,True
